customer_id,cluster,segment
17972,4,Pet and Home Essentials
17974,3,Core Everyday Shoppers
17975,2,Tech-Savvy Singles
17977,2,Tech-Savvy Singles
17978,3,Core Everyday Shoppers
17979,3,Core Everyday Shoppers
17980,0,High-Value Families
17982,3,Core Everyday Shoppers
17984,0,High-Value Families
17987,0,High-Value Families
17988,3,Core Everyday Shoppers
17989,3,Core Everyday Shoppers
17990,0,High-Value Families
17993,4,Pet and Home Essentials
17994,3,Core Everyday Shoppers
17995,3,Core Everyday Shoppers
17996,3,Core Everyday Shoppers
17998,3,Core Everyday Shoppers
18000,4,Pet and Home Essentials
18001,4,Pet and Home Essentials
18002,3,Core Everyday Shoppers
18003,4,Pet and Home Essentials
18006,0,High-Value Families
18008,3,Core Everyday Shoppers
18009,3,Core Everyday Shoppers
18010,4,Pet and Home Essentials
18011,4,Pet and Home Essentials
18013,3,Core Everyday Shoppers
18014,3,Core Everyday Shoppers
18015,3,Core Everyday Shoppers
18016,0,High-Value Families
18017,3,Core Everyday Shoppers
18018,4,Pet and Home Essentials
18019,3,Core Everyday Shoppers
18020,3,Core Everyday Shoppers
18022,0,High-Value Families
18023,2,Tech-Savvy Singles
18024,3,Core Everyday Shoppers
18026,3,Core Everyday Shoppers
18027,3,Core Everyday Shoppers
18028,3,Core Everyday Shoppers
18029,3,Core Everyday Shoppers
18030,3,Core Everyday Shoppers
18031,3,Core Everyday Shoppers
18033,3,Core Everyday Shoppers
18034,0,High-Value Families
18035,3,Core Everyday Shoppers
18036,2,Tech-Savvy Singles
18037,0,High-Value Families
18038,0,High-Value Families
18039,3,Core Everyday Shoppers
18040,3,Core Everyday Shoppers
18042,3,Core Everyday Shoppers
18043,3,Core Everyday Shoppers
18044,2,Tech-Savvy Singles
18046,2,Tech-Savvy Singles
18047,0,High-Value Families
18048,0,High-Value Families
18049,3,Core Everyday Shoppers
18050,4,Pet and Home Essentials
18051,3,Core Everyday Shoppers
18052,2,Tech-Savvy Singles
18053,0,High-Value Families
18054,0,High-Value Families
18055,2,Tech-Savvy Singles
18056,3,Core Everyday Shoppers
18057,2,Tech-Savvy Singles
18058,0,High-Value Families
18059,1,Budget-Conscious Shoppers
18060,2,Tech-Savvy Singles
18061,3,Core Everyday Shoppers
18062,0,High-Value Families
18063,4,Pet and Home Essentials
18064,3,Core Everyday Shoppers
18065,3,Core Everyday Shoppers
18066,3,Core Everyday Shoppers
18067,2,Tech-Savvy Singles
18070,1,Budget-Conscious Shoppers
18071,3,Core Everyday Shoppers
18072,4,Pet and Home Essentials
18073,1,Budget-Conscious Shoppers
18075,4,Pet and Home Essentials
18076,3,Core Everyday Shoppers
18077,3,Core Everyday Shoppers
18078,3,Core Everyday Shoppers
18080,3,Core Everyday Shoppers
18081,4,Pet and Home Essentials
18083,4,Pet and Home Essentials
18085,3,Core Everyday Shoppers
18086,3,Core Everyday Shoppers
18087,3,Core Everyday Shoppers
18088,3,Core Everyday Shoppers
18089,0,High-Value Families
18090,0,High-Value Families
18091,1,Budget-Conscious Shoppers
18093,3,Core Everyday Shoppers
18094,0,High-Value Families
18095,4,Pet and Home Essentials
18098,0,High-Value Families
18099,0,High-Value Families
18100,4,Pet and Home Essentials
18102,1,Budget-Conscious Shoppers
18103,3,Core Everyday Shoppers
18104,0,High-Value Families
18105,0,High-Value Families
18106,2,Tech-Savvy Singles
18108,1,Budget-Conscious Shoppers
18109,0,High-Value Families
18111,0,High-Value Families
18112,3,Core Everyday Shoppers
18113,3,Core Everyday Shoppers
18114,4,Pet and Home Essentials
18116,3,Core Everyday Shoppers
18117,3,Core Everyday Shoppers
18118,0,High-Value Families
18119,4,Pet and Home Essentials
18120,3,Core Everyday Shoppers
18121,4,Pet and Home Essentials
18122,3,Core Everyday Shoppers
18123,3,Core Everyday Shoppers
18125,0,High-Value Families
18126,3,Core Everyday Shoppers
18127,0,High-Value Families
18129,3,Core Everyday Shoppers
18130,3,Core Everyday Shoppers
18132,3,Core Everyday Shoppers
18133,0,High-Value Families
18134,0,High-Value Families
18135,4,Pet and Home Essentials
18136,3,Core Everyday Shoppers
18137,3,Core Everyday Shoppers
18138,0,High-Value Families
18139,4,Pet and Home Essentials
18140,0,High-Value Families
18141,2,Tech-Savvy Singles
18142,3,Core Everyday Shoppers
18143,3,Core Everyday Shoppers
18144,3,Core Everyday Shoppers
18145,3,Core Everyday Shoppers
18148,0,High-Value Families
18149,4,Pet and Home Essentials
18150,3,Core Everyday Shoppers
18151,3,Core Everyday Shoppers
18152,0,High-Value Families
18153,3,Core Everyday Shoppers
18154,3,Core Everyday Shoppers
18155,2,Tech-Savvy Singles
18157,2,Tech-Savvy Singles
18158,1,Budget-Conscious Shoppers
18159,3,Core Everyday Shoppers
18160,3,Core Everyday Shoppers
18161,0,High-Value Families
18162,4,Pet and Home Essentials
18163,0,High-Value Families
18164,4,Pet and Home Essentials
18165,0,High-Value Families
18166,4,Pet and Home Essentials
18167,1,Budget-Conscious Shoppers
18168,3,Core Everyday Shoppers
18169,0,High-Value Families
18170,3,Core Everyday Shoppers
18171,4,Pet and Home Essentials
18172,2,Tech-Savvy Singles
18174,3,Core Everyday Shoppers
18175,3,Core Everyday Shoppers
18176,4,Pet and Home Essentials
18177,4,Pet and Home Essentials
18178,2,Tech-Savvy Singles
18179,4,Pet and Home Essentials
18181,0,High-Value Families
18184,3,Core Everyday Shoppers
18185,1,Budget-Conscious Shoppers
18186,3,Core Everyday Shoppers
18187,3,Core Everyday Shoppers
18188,2,Tech-Savvy Singles
18189,3,Core Everyday Shoppers
18190,4,Pet and Home Essentials
18191,2,Tech-Savvy Singles
18192,3,Core Everyday Shoppers
18193,3,Core Everyday Shoppers
18194,1,Budget-Conscious Shoppers
18195,4,Pet and Home Essentials
18197,4,Pet and Home Essentials
18198,0,High-Value Families
18199,1,Budget-Conscious Shoppers
18200,4,Pet and Home Essentials
18201,4,Pet and Home Essentials
18202,1,Budget-Conscious Shoppers
18203,3,Core Everyday Shoppers
18204,3,Core Everyday Shoppers
18205,2,Tech-Savvy Singles
18207,2,Tech-Savvy Singles
18208,3,Core Everyday Shoppers
18209,3,Core Everyday Shoppers
18210,4,Pet and Home Essentials
18211,3,Core Everyday Shoppers
18213,0,High-Value Families
18214,1,Budget-Conscious Shoppers
18215,3,Core Everyday Shoppers
18216,3,Core Everyday Shoppers
18217,3,Core Everyday Shoppers
18218,2,Tech-Savvy Singles
18219,3,Core Everyday Shoppers
18220,1,Budget-Conscious Shoppers
18221,3,Core Everyday Shoppers
18222,0,High-Value Families
18223,2,Tech-Savvy Singles
18224,3,Core Everyday Shoppers
18225,4,Pet and Home Essentials
18227,4,Pet and Home Essentials
18228,2,Tech-Savvy Singles
18229,3,Core Everyday Shoppers
18230,3,Core Everyday Shoppers
18231,1,Budget-Conscious Shoppers
18232,3,Core Everyday Shoppers
18234,3,Core Everyday Shoppers
18235,4,Pet and Home Essentials
18236,3,Core Everyday Shoppers
18238,3,Core Everyday Shoppers
18241,0,High-Value Families
18244,4,Pet and Home Essentials
18245,2,Tech-Savvy Singles
18246,0,High-Value Families
18247,2,Tech-Savvy Singles
18249,2,Tech-Savvy Singles
18250,1,Budget-Conscious Shoppers
18251,3,Core Everyday Shoppers
18252,0,High-Value Families
18254,4,Pet and Home Essentials
18256,3,Core Everyday Shoppers
18257,4,Pet and Home Essentials
18258,3,Core Everyday Shoppers
18260,4,Pet and Home Essentials
18261,2,Tech-Savvy Singles
18262,3,Core Everyday Shoppers
18263,0,High-Value Families
18264,3,Core Everyday Shoppers
18266,3,Core Everyday Shoppers
18268,4,Pet and Home Essentials
18270,3,Core Everyday Shoppers
18272,4,Pet and Home Essentials
18273,0,High-Value Families
18275,0,High-Value Families
18276,3,Core Everyday Shoppers
18277,3,Core Everyday Shoppers
18278,3,Core Everyday Shoppers
18279,3,Core Everyday Shoppers
18284,1,Budget-Conscious Shoppers
18285,4,Pet and Home Essentials
18286,4,Pet and Home Essentials
18287,4,Pet and Home Essentials
18288,1,Budget-Conscious Shoppers
18289,1,Budget-Conscious Shoppers
18290,2,Tech-Savvy Singles
18291,4,Pet and Home Essentials
18292,3,Core Everyday Shoppers
18293,2,Tech-Savvy Singles
18294,3,Core Everyday Shoppers
18295,1,Budget-Conscious Shoppers
18296,4,Pet and Home Essentials
18297,3,Core Everyday Shoppers
18298,3,Core Everyday Shoppers
18299,3,Core Everyday Shoppers
18300,4,Pet and Home Essentials
18301,3,Core Everyday Shoppers
18305,0,High-Value Families
18306,3,Core Everyday Shoppers
18307,0,High-Value Families
18308,0,High-Value Families
18309,2,Tech-Savvy Singles
18311,4,Pet and Home Essentials
18312,4,Pet and Home Essentials
18313,0,High-Value Families
18314,3,Core Everyday Shoppers
18315,4,Pet and Home Essentials
18316,4,Pet and Home Essentials
18317,0,High-Value Families
18318,4,Pet and Home Essentials
18319,3,Core Everyday Shoppers
18320,2,Tech-Savvy Singles
18323,3,Core Everyday Shoppers
18324,3,Core Everyday Shoppers
18327,3,Core Everyday Shoppers
18328,4,Pet and Home Essentials
18329,1,Budget-Conscious Shoppers
18330,4,Pet and Home Essentials
18331,3,Core Everyday Shoppers
18332,0,High-Value Families
18333,3,Core Everyday Shoppers
18334,3,Core Everyday Shoppers
18335,0,High-Value Families
18336,4,Pet and Home Essentials
18337,3,Core Everyday Shoppers
18338,0,High-Value Families
18339,3,Core Everyday Shoppers
18340,0,High-Value Families
18341,4,Pet and Home Essentials
18343,3,Core Everyday Shoppers
18344,4,Pet and Home Essentials
18345,3,Core Everyday Shoppers
18346,4,Pet and Home Essentials
18347,3,Core Everyday Shoppers
18348,2,Tech-Savvy Singles
18350,4,Pet and Home Essentials
18353,3,Core Everyday Shoppers
18354,3,Core Everyday Shoppers
18355,3,Core Everyday Shoppers
18356,0,High-Value Families
18357,1,Budget-Conscious Shoppers
18358,3,Core Everyday Shoppers
18359,3,Core Everyday Shoppers
18360,0,High-Value Families
18361,3,Core Everyday Shoppers
18362,0,High-Value Families
18363,3,Core Everyday Shoppers
18364,3,Core Everyday Shoppers
18366,3,Core Everyday Shoppers
18367,3,Core Everyday Shoppers
18368,4,Pet and Home Essentials
18369,1,Budget-Conscious Shoppers
18370,4,Pet and Home Essentials
18371,1,Budget-Conscious Shoppers
18373,0,High-Value Families
18374,1,Budget-Conscious Shoppers
18375,4,Pet and Home Essentials
18376,4,Pet and Home Essentials
18378,3,Core Everyday Shoppers
18379,0,High-Value Families
18380,3,Core Everyday Shoppers
18381,2,Tech-Savvy Singles
18382,1,Budget-Conscious Shoppers
18384,4,Pet and Home Essentials
18385,3,Core Everyday Shoppers
18386,0,High-Value Families
18387,4,Pet and Home Essentials
18388,3,Core Everyday Shoppers
18389,0,High-Value Families
18391,3,Core Everyday Shoppers
18392,4,Pet and Home Essentials
18393,3,Core Everyday Shoppers
18394,2,Tech-Savvy Singles
18395,4,Pet and Home Essentials
18396,3,Core Everyday Shoppers
18397,2,Tech-Savvy Singles
18398,3,Core Everyday Shoppers
18400,4,Pet and Home Essentials
18401,3,Core Everyday Shoppers
18402,0,High-Value Families
18403,4,Pet and Home Essentials
18404,1,Budget-Conscious Shoppers
18405,0,High-Value Families
18409,3,Core Everyday Shoppers
18410,3,Core Everyday Shoppers
18411,3,Core Everyday Shoppers
18412,3,Core Everyday Shoppers
18413,0,High-Value Families
18414,2,Tech-Savvy Singles
18415,3,Core Everyday Shoppers
18416,3,Core Everyday Shoppers
18418,0,High-Value Families
18419,1,Budget-Conscious Shoppers
18421,3,Core Everyday Shoppers
18422,3,Core Everyday Shoppers
18423,3,Core Everyday Shoppers
18424,3,Core Everyday Shoppers
18425,1,Budget-Conscious Shoppers
18426,3,Core Everyday Shoppers
18427,3,Core Everyday Shoppers
18428,1,Budget-Conscious Shoppers
18429,0,High-Value Families
18430,2,Tech-Savvy Singles
18431,4,Pet and Home Essentials
18432,4,Pet and Home Essentials
18433,3,Core Everyday Shoppers
18435,4,Pet and Home Essentials
18436,3,Core Everyday Shoppers
18437,3,Core Everyday Shoppers
18438,2,Tech-Savvy Singles
18440,0,High-Value Families
18441,2,Tech-Savvy Singles
18442,2,Tech-Savvy Singles
18443,3,Core Everyday Shoppers
18444,2,Tech-Savvy Singles
18445,2,Tech-Savvy Singles
18446,3,Core Everyday Shoppers
18447,3,Core Everyday Shoppers
18448,3,Core Everyday Shoppers
18449,0,High-Value Families
18450,4,Pet and Home Essentials
18451,1,Budget-Conscious Shoppers
18452,3,Core Everyday Shoppers
18453,2,Tech-Savvy Singles
18454,1,Budget-Conscious Shoppers
18455,4,Pet and Home Essentials
18457,3,Core Everyday Shoppers
18458,0,High-Value Families
18460,3,Core Everyday Shoppers
18461,4,Pet and Home Essentials
18462,0,High-Value Families
18463,3,Core Everyday Shoppers
18464,0,High-Value Families
18465,2,Tech-Savvy Singles
18466,2,Tech-Savvy Singles
18467,3,Core Everyday Shoppers
18468,3,Core Everyday Shoppers
18472,3,Core Everyday Shoppers
18473,0,High-Value Families
18474,2,Tech-Savvy Singles
18475,1,Budget-Conscious Shoppers
18476,0,High-Value Families
18477,2,Tech-Savvy Singles
18479,3,Core Everyday Shoppers
18480,3,Core Everyday Shoppers
18481,3,Core Everyday Shoppers
18482,3,Core Everyday Shoppers
18484,3,Core Everyday Shoppers
18485,4,Pet and Home Essentials
18486,3,Core Everyday Shoppers
18487,4,Pet and Home Essentials
18489,0,High-Value Families
18490,1,Budget-Conscious Shoppers
18492,4,Pet and Home Essentials
18493,3,Core Everyday Shoppers
18495,3,Core Everyday Shoppers
18497,4,Pet and Home Essentials
18499,3,Core Everyday Shoppers
18500,3,Core Everyday Shoppers
18501,3,Core Everyday Shoppers
18503,0,High-Value Families
18504,1,Budget-Conscious Shoppers
18505,4,Pet and Home Essentials
18507,0,High-Value Families
18508,0,High-Value Families
18509,3,Core Everyday Shoppers
18510,3,Core Everyday Shoppers
18511,3,Core Everyday Shoppers
18512,3,Core Everyday Shoppers
18513,0,High-Value Families
18514,3,Core Everyday Shoppers
18515,3,Core Everyday Shoppers
18517,3,Core Everyday Shoppers
18518,4,Pet and Home Essentials
18519,2,Tech-Savvy Singles
18520,1,Budget-Conscious Shoppers
18521,4,Pet and Home Essentials
18522,0,High-Value Families
18524,0,High-Value Families
18525,2,Tech-Savvy Singles
18526,2,Tech-Savvy Singles
18527,4,Pet and Home Essentials
18528,3,Core Everyday Shoppers
18529,3,Core Everyday Shoppers
18530,2,Tech-Savvy Singles
18531,3,Core Everyday Shoppers
18533,3,Core Everyday Shoppers
18534,0,High-Value Families
18536,2,Tech-Savvy Singles
18537,0,High-Value Families
18538,0,High-Value Families
18539,3,Core Everyday Shoppers
18542,3,Core Everyday Shoppers
18544,3,Core Everyday Shoppers
18545,3,Core Everyday Shoppers
18547,3,Core Everyday Shoppers
18548,3,Core Everyday Shoppers
18549,0,High-Value Families
18550,3,Core Everyday Shoppers
18551,0,High-Value Families
18552,3,Core Everyday Shoppers
18553,0,High-Value Families
18554,0,High-Value Families
18555,3,Core Everyday Shoppers
18556,3,Core Everyday Shoppers
18557,3,Core Everyday Shoppers
18558,0,High-Value Families
18559,4,Pet and Home Essentials
18560,0,High-Value Families
18561,0,High-Value Families
18563,4,Pet and Home Essentials
18564,3,Core Everyday Shoppers
18565,3,Core Everyday Shoppers
18566,3,Core Everyday Shoppers
18567,3,Core Everyday Shoppers
18568,2,Tech-Savvy Singles
18569,0,High-Value Families
18570,3,Core Everyday Shoppers
18571,3,Core Everyday Shoppers
18572,3,Core Everyday Shoppers
18573,3,Core Everyday Shoppers
18574,4,Pet and Home Essentials
18577,0,High-Value Families
18578,3,Core Everyday Shoppers
18579,4,Pet and Home Essentials
18580,4,Pet and Home Essentials
18581,2,Tech-Savvy Singles
18582,4,Pet and Home Essentials
18583,2,Tech-Savvy Singles
18584,4,Pet and Home Essentials
18586,0,High-Value Families
18587,4,Pet and Home Essentials
18588,4,Pet and Home Essentials
18589,4,Pet and Home Essentials
18590,3,Core Everyday Shoppers
18591,4,Pet and Home Essentials
18592,3,Core Everyday Shoppers
18593,4,Pet and Home Essentials
18594,4,Pet and Home Essentials
18595,3,Core Everyday Shoppers
18596,4,Pet and Home Essentials
18597,3,Core Everyday Shoppers
18600,2,Tech-Savvy Singles
18601,3,Core Everyday Shoppers
18602,3,Core Everyday Shoppers
18603,4,Pet and Home Essentials
18605,2,Tech-Savvy Singles
18608,4,Pet and Home Essentials
18609,4,Pet and Home Essentials
18610,0,High-Value Families
18611,2,Tech-Savvy Singles
18612,3,Core Everyday Shoppers
18613,3,Core Everyday Shoppers
18614,4,Pet and Home Essentials
18615,3,Core Everyday Shoppers
18616,0,High-Value Families
18617,4,Pet and Home Essentials
18618,4,Pet and Home Essentials
18620,4,Pet and Home Essentials
18621,3,Core Everyday Shoppers
18622,3,Core Everyday Shoppers
18624,0,High-Value Families
18625,2,Tech-Savvy Singles
18626,3,Core Everyday Shoppers
18627,4,Pet and Home Essentials
18628,3,Core Everyday Shoppers
18629,0,High-Value Families
18631,3,Core Everyday Shoppers
18632,3,Core Everyday Shoppers
18633,3,Core Everyday Shoppers
18634,3,Core Everyday Shoppers
18636,1,Budget-Conscious Shoppers
18637,3,Core Everyday Shoppers
18641,3,Core Everyday Shoppers
18643,2,Tech-Savvy Singles
18644,3,Core Everyday Shoppers
18645,0,High-Value Families
18646,4,Pet and Home Essentials
18647,3,Core Everyday Shoppers
18648,3,Core Everyday Shoppers
18650,3,Core Everyday Shoppers
18651,4,Pet and Home Essentials
18652,3,Core Everyday Shoppers
18653,3,Core Everyday Shoppers
18654,0,High-Value Families
18657,3,Core Everyday Shoppers
18658,4,Pet and Home Essentials
18659,1,Budget-Conscious Shoppers
18660,2,Tech-Savvy Singles
18661,0,High-Value Families
18662,3,Core Everyday Shoppers
18664,2,Tech-Savvy Singles
18665,2,Tech-Savvy Singles
18666,4,Pet and Home Essentials
18667,3,Core Everyday Shoppers
18668,0,High-Value Families
18669,3,Core Everyday Shoppers
18671,3,Core Everyday Shoppers
18672,3,Core Everyday Shoppers
18673,3,Core Everyday Shoppers
18674,3,Core Everyday Shoppers
18675,3,Core Everyday Shoppers
18676,3,Core Everyday Shoppers
18677,3,Core Everyday Shoppers
18678,2,Tech-Savvy Singles
18680,2,Tech-Savvy Singles
18681,1,Budget-Conscious Shoppers
18682,4,Pet and Home Essentials
18683,3,Core Everyday Shoppers
18684,3,Core Everyday Shoppers
18685,0,High-Value Families
18687,0,High-Value Families
18688,0,High-Value Families
18689,2,Tech-Savvy Singles
18690,3,Core Everyday Shoppers
18691,0,High-Value Families
18692,0,High-Value Families
18693,2,Tech-Savvy Singles
18694,2,Tech-Savvy Singles
18695,3,Core Everyday Shoppers
18696,4,Pet and Home Essentials
18697,0,High-Value Families
18698,4,Pet and Home Essentials
18699,0,High-Value Families
18700,0,High-Value Families
18701,3,Core Everyday Shoppers
18702,0,High-Value Families
18703,4,Pet and Home Essentials
18705,3,Core Everyday Shoppers
18707,3,Core Everyday Shoppers
18708,4,Pet and Home Essentials
18709,4,Pet and Home Essentials
18710,3,Core Everyday Shoppers
18711,0,High-Value Families
18712,3,Core Everyday Shoppers
